,ID,OTAZKA,PEDAGOG,HODNOTA_CLOB_OCISTENO,LANG,token,lemma,pos,DetectSentiment,SENTIMENT
1558,637051,45,,"Stále moc nerozumím, jak je předmět přínosný v mém studijním programu",['cs'],"['I' 'still' ""don't"" 'understand' 'how' 'the' 'subject' 'is' 'beneficial'
 'in' 'my' 'study' 'program' '.']",['understand' 'subject' 'beneficial' 'study' 'program' '.'],"['PRON' 'ADV' 'VERB' 'VERB' 'ADV' 'DET' 'NOUN' 'AUX' 'ADJ' 'ADP' 'PRON'
 'NOUN' 'NOUN' 'PUNCT']",['negative'],Negative
1559,642690,45,,Líbil by se mi nějaký navazující předmět ohledně grafiky.,['cs'],"[""I'd"" 'like' 'some' 'follow-up' 'art' 'class' '.']",['follow-up' 'art' 'class' '.'],['NOUN' 'ADP' 'DET' 'ADJ' 'NOUN' 'NOUN' 'PUNCT'],['positive'],Negative
1560,672203,57,,"Neměli jsme žádné online hodiny a tak jsem se nic nenaučila - aplikovala jsem do testů pouze znalosti, které jsem již předtím měla.",['cs'],"['We' 'had' 'no' 'online' 'hours' ',' 'so' 'I' 'learned' 'nothing' '-' 'I'
 'applied' 'only' 'knowledge' 'I' 'had' 'before' 'to' 'the' 'tests' '.']","['online' 'hour' ',' 'learn' '-' 'apply' 'knowledge' 'test' '.']","['PRON' 'VERB' 'DET' 'ADJ' 'NOUN' 'PUNCT' 'ADV' 'PRON' 'VERB' 'PRON'
 'PUNCT' 'PRON' 'VERB' 'ADV' 'NOUN' 'PRON' 'VERB' 'ADV' 'ADP' 'DET' 'NOUN'
 'PUNCT']",['positive'],Negative
1561,672258,56,,nahravane prednasky a cviceni,['Unknown'],['loaded' 'prednasks' 'and' 'exercises'],['load' 'prednasks' 'exercise'],['VERB' 'NOUN' 'CCONJ' 'NOUN'],['negative'],Positive
1562,664477,45,,Bylo by vhodné sladit diagramy...buďto semestrální práce i prezentace kompletně a angličtině nebo v češtině. Oproti probíranému příkladu bylo v některých případech obtížnější dostat správné popisy prvků v češtině. ,['cs'],"['It' 'would' 'be' 'advisable' 'to' 'align' 'diagrams' '.' '.' '.'
 'either' 'this' ""semester's"" 'work' 'and' 'presentation' 'completely'
 'and' 'English' 'or' 'in' 'Czech' '.' 'Compared' 'to' 'the' 'example'
 'discussed' ',' 'it' 'was' 'more' 'difficult' 'in' 'some' 'cases' 'to'
 'get' 'the']","['advisable' 'align' 'diagram' '.' '.' '.' ""semester's"" 'work'
 'presentation' 'completely' 'English' 'Czech' '.' 'Compared' 'discuss'
 ',' 'difficult' 'case']","['PRON' 'AUX' 'AUX' 'ADJ' 'PART' 'VERB' 'NOUN' 'PUNCT' 'PUNCT' 'PUNCT'
 'CCONJ' 'PRON' 'NOUN' 'NOUN' 'CCONJ' 'NOUN' 'ADV' 'CCONJ' 'PROPN' 'CCONJ'
 'ADP' 'PROPN' 'PUNCT' 'VERB' 'ADP' 'DET' 'NOUN' 'VERB' 'PUNCT' 'PRON'
 'AUX' 'ADV' 'ADJ' 'ADP' 'DET' 'NOUN' 'PART' 'VERB' 'DET']",['positive'],Negative
1563,664484,56,,Online přednášky byly výborné a cvičení s průběžnými konzultacemi semestrálních prací byly také v pořádku.,['cs'],"['Online' 'lectures' 'were' 'excellent' 'and' 'the' 'exercises' 'with'
 'ongoing' 'consultations' 'of' 'semester' 'work' 'were' 'also' 'fine' '.']","['Online' 'lecture' 'excellent' 'exercise' 'ongoing' 'consultation'
 'semester' 'work' 'fine' '.']","['ADJ' 'NOUN' 'AUX' 'ADJ' 'CCONJ' 'DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'ADP'
 'NOUN' 'NOUN' 'AUX' 'ADV' 'ADJ' 'PUNCT']",['positive'],Positive
1564,678720,47,,zapálení přednášejícího,['cs'],['enthusiasm' 'of' 'the' 'speaker'],['enthusiasm' 'speaker'],['NOUN' 'ADP' 'DET' 'NOUN'],['negative'],Positive
1565,678723,57,,celkově mi nevyhovoval tento předmět,['cs'],['I' 'was' 'not' 'able' 'to' 'complete' 'this' 'subject'],['complete' 'subject'],['PRON' 'AUX' 'PART' 'ADJ' 'PART' 'VERB' 'PRON' 'NOUN'],['positive'],Negative
1566,678897,56,,přednášky by klidně mohly být online,['cs'],['lectures' 'could' 'easily' 'be' 'online'],['lecture' 'easily' 'online'],['NOUN' 'AUX' 'ADV' 'AUX' 'ADJ'],['negative'],Positive
1567,669573,56,,"V tomto predmete asi nič špecifické nebolo, čo by sa dalo použiť, pretože cvičiaci nenahrával cvičenia. To by možno bolo užitočné aplikovať.",['sk'],"['In' 'this' 'premete' 'probably' 'nothing' 'of' 'a' 'top-case' 'or' 'not'
 ',' 'what' 'could' 'be' 'used' ',' 'because' 'the' 'exercise' 'did' 'not'
 'record' 'the' 'training' '.']","['premete' 'top-case' ',' ',' 'exercise' 'record' 'training' '.']","['ADP' 'DET' 'NOUN' 'ADV' 'PRON' 'ADP' 'DET' 'NOUN' 'CCONJ' 'PART' 'PUNCT'
 'PRON' 'AUX' 'AUX' 'VERB' 'PUNCT' 'SCONJ' 'DET' 'NOUN' 'AUX' 'PART'
 'VERB' 'DET' 'NOUN' 'PUNCT']",['positive'],Positive
1568,664488,57,,"Přestože jsme týmovou semestrální práci řešili online, určitě by pro lepší pochopení bylo vhodné sejít se osobně, bohužel to současná situace nedovolila - toto se ovšem nevztahuje k přednáškám a cvičením jako takovým",['cs'],"['Although' 'we' 'have' 'been' 'working' 'on' 'the' ""team's"" 'semester'
 'work' 'online' ',' 'it' 'would' 'certainly' 'be' 'appropriate' 'to'
 'meet' 'personally' 'for' 'a' 'better' 'understanding' ','
 'unfortunately' 'the' 'current' 'situation' 'did' 'not' 'allow' 'it' '-'
 'this' 'is' 'not' 'relevant']","['work' ""team's"" 'semester' 'work' 'online' ',' 'meet' 'personally'
 'understand' ',' 'current' 'situation' '-' 'relevant']","['SCONJ' 'PRON' 'AUX' 'AUX' 'VERB' 'ADP' 'DET' 'NOUN' 'NOUN' 'NOUN' 'ADV'
 'PUNCT' 'PRON' 'AUX' 'ADV' 'AUX' 'ADJ' 'PART' 'VERB' 'ADV' 'ADP' 'DET'
 'ADJ' 'NOUN' 'PUNCT' 'ADV' 'DET' 'ADJ' 'NOUN' 'AUX' 'PART' 'VERB' 'PRON'
 'PUNCT' 'PRON' 'AUX' 'PART' 'ADJ']",['positive'],Negative
1569,679048,56,,Minitesty v Insis. ,['Unknown'],['Mini-tests' 'in' 'Insis' '.'],['Mini-tests' 'Insis' '.'],['NOUN' 'ADP' 'PROPN' 'PUNCT'],['positive'],Positive
1570,666319,45,,Semestrální práce předem připravená a ne vytvořená na koleni,['cs'],['Semester' 'work' 'pre-prepared' 'and' 'not' 'made' 'on' 'the' 'knee'],['Semester' 'work' 'pre-prepared' 'make' 'knee'],['ADJ' 'NOUN' 'ADJ' 'CCONJ' 'PART' 'VERB' 'ADP' 'DET' 'NOUN'],['negative'],Negative
1571,666792,56,,"Možnost vyzkoušet i další práci s online nástroji nejen pro komunikaci, ale například i pro práci s depozitářem pro ukládání kódu ve formě githubu.",['cs'],"['The' 'possibility' 'to' 'try' 'other' 'work' 'with' 'online' 'tools'
 'not' 'only' 'for' 'communication' ',' 'but' 'also' 'for' 'working'
 'with' 'the' 'repository' 'for' 'storing' 'the' 'code' 'in' 'the' 'form'
 'of' 'github' '.']","['possibility' 'work' 'online' 'tool' 'communication' ',' 'work'
 'repository' 'store' 'code' 'form' 'github' '.']","['DET' 'NOUN' 'PART' 'VERB' 'ADJ' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'ADV' 'ADV'
 'ADP' 'NOUN' 'PUNCT' 'CCONJ' 'ADV' 'ADP' 'VERB' 'ADP' 'DET' 'NOUN'
 'SCONJ' 'VERB' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN' 'PUNCT']",['negative'],Positive
1572,666796,45,,Určitě by tento kurz byl vhodnější odučit v průběhu celého semestru namísto formou mimosemestrálního kurzu.,['cs'],"['It' 'would' 'certainly' 'be' 'more' 'appropriate' 'to' 'teach' 'this'
 'course' 'throughout' 'the' 'semester' 'instead' 'of' 'in' 'the' 'form'
 'of' 'an' 'extra-semester' 'course' '.']",['teach' 'semester' 'form' 'extra-semester' '.'],"['PRON' 'AUX' 'ADV' 'AUX' 'ADV' 'ADJ' 'PART' 'VERB' 'DET' 'NOUN' 'ADP'
 'DET' 'NOUN' 'ADV' 'ADP' 'ADP' 'DET' 'NOUN' 'ADP' 'DET' 'ADJ' 'NOUN'
 'PUNCT']",['positive'],Negative
1573,666797,54,,Rozšíření znalostí z programování v Javě a spojení s funkčním testováním SW,['cs'],"['Expanding' 'programming' 'knowledge' 'in' 'Java' 'and' 'connection' 'to'
 'functional' 'SW' 'testing']","['Expanding' 'program' 'knowledge' 'Java' 'connection' 'functional' 'SW'
 'test']","['VERB' 'NOUN' 'NOUN' 'ADP' 'PROPN' 'CCONJ' 'NOUN' 'ADP' 'ADJ' 'PROPN'
 'NOUN']",['positive'],Neutral
1574,666801,47,,"Přestože byl mimosemestrální kurz velmi náročný, byla zde možnost vyzkoušet si práci pod tlakem s ohledem na termín dokončení v podobném typu jako je hackathon, což bylo přínosné. ",['cs'],"['Although' 'the' 'extra-semester' 'course' 'was' 'very' 'demanding' ','
 'there' 'was' 'the' 'opportunity' 'to' 'try' 'work' 'under' 'pressure'
 'with' 'regard' 'to' 'the' 'deadline' 'of' 'completion' 'in' 'a'
 'similar' 'type' 'as' 'hackathon' ',' 'which']","['extra-semester' 'demand' ',' 'opportunity' 'work' 'pressure' 'regard'
 'deadline' 'completion' 'similar' 'type' 'hackathon' ',']","['SCONJ' 'DET' 'ADJ' 'NOUN' 'AUX' 'ADV' 'ADJ' 'PUNCT' 'PRON' 'VERB' 'DET'
 'NOUN' 'PART' 'VERB' 'NOUN' 'ADP' 'NOUN' 'ADP' 'NOUN' 'ADP' 'DET' 'NOUN'
 'ADP' 'NOUN' 'ADP' 'DET' 'NOUN' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'PRON']",['negative'],Positive
1575,674661,57,,"prednasky probihaly pouze tak, ze se poslaly prezentace, coz nebylo vyhovujici",['cs'],"['prednasky' 'passed' 'only' 'so' 'that' 'they' 'sent' 'presentations'
 'that' 'were' 'not' 'satisfactory']",['prednasky' 'pass' 'presentation' 'satisfactory'],"['NOUN' 'VERB' 'ADV' 'SCONJ' 'SCONJ' 'PRON' 'VERB' 'NOUN' 'PRON' 'AUX'
 'PART' 'ADJ']",['negative'],Negative
1576,675142,45,,Více příkladů jak musí vypadat konečný výsledek ,['cs'],['More' 'examples' 'of' 'what' 'the' 'final' 'result' 'must' 'look' 'like'],['example' 'final' 'result'],['ADJ' 'NOUN' 'SCONJ' 'PRON' 'DET' 'ADJ' 'NOUN' 'AUX' 'VERB' 'ADP'],['negative'],Negative
1577,675151,47,,Cvičení ,['Unknown'],['Exercise'],['Exercise'],['PROPN'],['na'],Positive
1578,675155,57,,"Přehled konečných výsledků, jak musí práce vypadat ",['cs'],['Overview' 'of' 'final' 'results' 'as' 'work' 'must' 'look'],['Overview' 'final' 'result' 'work'],['NOUN' 'ADP' 'ADJ' 'NOUN' 'ADP' 'NOUN' 'AUX' 'VERB'],['negative'],Negative
1579,661041,56,,"nahrávané přednášky a cvičení, zejména práce s MS Project",['cs'],"['recorded' 'lectures' 'and' 'exercises' ',' 'especially' 'work' 'with'
 'MS' 'Project']","['record' 'lecture' 'exercise' ',' 'work' 'MS' 'Project']",['VERB' 'NOUN' 'CCONJ' 'NOUN' 'PUNCT' 'ADV' 'VERB' 'ADP' 'PROPN' 'PROPN'],['negative'],Positive
1580,667916,56,,"Interaktivní testy, které napomohou udržet pozornost na přednášce/cvičení.",['cs'],"['Interactive' 'tests' 'that' 'help' 'keep' 'attention' 'in'
 'lecture/training' '.']",['Interactive' 'test' 'attention' 'lecture/training' '.'],['ADJ' 'NOUN' 'PRON' 'VERB' 'VERB' 'NOUN' 'ADP' 'NOUN' 'PUNCT'],['positive'],Positive
1581,667917,47,,Interaktivní testy prostřednictvím Teams,['cs'],['Interactive' 'tests' 'through' 'Teams'],['Interactive' 'test' 'Teams'],['ADJ' 'NOUN' 'ADP' 'PROPN'],['negative'],Positive
1582,676106,56,,Posílat přednášky či stručné zápisky (DS nebo na mail),['cs'],['Send' 'lectures' 'or' 'brief' 'notes' '(' 'DS' 'or' 'mail' ')'],['Send' 'lecture' 'note' '(' 'DS' 'mail' ')'],['VERB' 'NOUN' 'CCONJ' 'ADJ' 'NOUN' 'PUNCT' 'PROPN' 'CCONJ' 'NOUN' 'PUNCT'],['positive'],Positive
1583,681483,47,,"V mem programu se inteligence a funkce mozku snazime formulovat, zjednodusit a simulovat. V tomto predmetu je trochu jiny pohled na vec, je mnoho veci, kterym nerozumime a jsou velmi slozite nejen na zmapovani ale i na samotnou simulaci.",['Unknown'],"['In' 'my' 'program' ',' 'intelligence' 'and' 'brain' 'function' 'try'
 'to' 'formulate' ',' 'simplify' 'and' 'simulate' '.' 'In' 'this' 'premet'
 'there' 'is' 'a' 'little' 'different' 'view' 'of' 'the' 'thing']","['program' ',' 'intelligence' 'brain' 'function' 'formulate' ','
 'simplify' 'simulate' '.' 'premet' 'view' 'thing']","['ADP' 'PRON' 'NOUN' 'PUNCT' 'NOUN' 'CCONJ' 'NOUN' 'NOUN' 'VERB' 'PART'
 'VERB' 'PUNCT' 'NOUN' 'CCONJ' 'NOUN' 'PUNCT' 'ADP' 'DET' 'NOUN' 'PRON'
 'VERB' 'DET' 'ADJ' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN']",['negative'],Positive
1584,681486,57,,"Nemohli jsme si vyzkouset ruzne experimenty a vyzkumy sami na sobe. To je ale bohuzel dano tim, ze je treba pritomnost v ucebne. Proto bych nedoporucoval presunout casti tohoto predmetu do online sveta.",['cs'],"['We' ""couldn't"" 'test' 'different' 'experiments' 'and' 'research'
 'ourselves' '.' 'But' ""that's"" 'unfortunately' 'the' 'point' 'that'
 'there' 'is' 'a' 'need' 'for' 'a' 'presence' 'in' 'u']",['test' 'experiment' 'research' '.' 'point' 'presence'],"['PRON' 'VERB' 'ADV' 'ADJ' 'NOUN' 'CCONJ' 'NOUN' 'NOUN' 'PUNCT' 'CCONJ'
 'PRON' 'ADV' 'DET' 'NOUN' 'ADV' 'PRON' 'VERB' 'DET' 'NOUN' 'ADP' 'DET'
 'NOUN' 'ADP' 'PROPN']",['positive'],Negative
1585,668713,45,,Více algoritmizace.,['Unknown'],['More' 'algorithmization' '.'],['algorithmization' '.'],['ADJ' 'NOUN' 'PUNCT'],['negative'],Negative
1586,681579,45,,Přednášky jsou poměrně nezajímavé,['cs'],['Lectures' 'are' 'quite' 'uninteresting'],['Lectures' 'uninteresting'],['NOUN' 'AUX' 'ADV' 'ADJ'],['negative'],Negative
1587,681587,56,,Možnost psaní testu na vlastním počítači,['cs'],['Possibility' 'of' 'writing' 'a' 'test' 'on' 'your' 'own' 'computer'],['Possibility' 'write' 'test' 'computer'],['NOUN' 'ADP' 'NOUN' 'DET' 'NOUN' 'ADP' 'PRON' 'ADJ' 'NOUN'],['positive'],Positive
1588,681588,47,,Praktická cvičení,['Unknown'],['Practical' 'exercises'],['Practical' 'exercise'],['ADJ' 'NOUN'],['na'],Positive
1589,663962,47,,Překrytí a doplnění řady povinných předmětů - super opakování ke státnicím. ,['cs'],"['Overlay' 'and' 'addition' 'of' 'a' 'number' 'of' 'mandatory' 'subjects'
 '-' 'super' 'repetition' 'to' 'statesmen' '.']","['Overlay' 'addition' 'number' 'mandatory' 'subject' '-' 'super'
 'repetition' 'statesman' '.']","['PROPN' 'CCONJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'PUNCT'
 'NOUN' 'NOUN' 'ADP' 'NOUN' 'PUNCT']",['negative'],Positive
1590,669566,45,,"Výuka bola v druhej polovici semestra veľmi nudná, bolo pre mňa ťažké udržať pozornosť. Taktiež mám pocit, že bez skrípt, ktoré sa moc nedajú zohnať, by som tento predmet nedala, respektíve by to bolo pre mňa o poznanie ťažšie. Ja som ich mala našťastie doma, ale ľudia, ktorí ich nemali, to asi mali ťažké.",['sk'],"['The' 'lesson' 'was' 'in' 'the' 'second' 'half' 'of' 'the' 'semester'
 'very' 'boring' ',' 'was' 'for' 'me' 'very' 'much' 'keeping' 'an' 'eye'
 'on' 'it' '.' 'So']","['lesson' 'half' 'semester' 'boring' ',' 'keep' 'eye' '.']","['DET' 'NOUN' 'AUX' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADV'
 'ADJ' 'PUNCT' 'AUX' 'ADP' 'PRON' 'ADV' 'ADV' 'VERB' 'DET' 'NOUN' 'ADP'
 'PRON' 'PUNCT' 'ADV']",['positive'],Negative
1591,669574,47,,"Musím priznať, že som do tohto predmetu šla s inou predstavou, než bol výsledok. Ale cvičiaci je veľký odborník, to je pozitívne. Veľmi pomáhal a odpovedal na všetky otázky. A čo chválim, tak cvičiaci medzi prvými vyučujúcimi nabehol na online výuku! Veľmi flexibilný a milý pán.",['sk'],"['I' 'have' 'to' 'admit' ',' 'I' 'went' 'to' 'this' 'premonition' 'with'
 'another' 'idea' 'before' 'I' 'had' 'a' 'result' ',' 'but' 'training'
 'is' 'a' 'very' 'good' 'expert' ',' 'it' 'is']","['admit' ',' 'premonition' 'idea' 'result' ',' 'training' 'good' 'expert'
 ',']","['PRON' 'VERB' 'PART' 'VERB' 'PUNCT' 'PRON' 'VERB' 'ADP' 'DET' 'NOUN'
 'ADP' 'DET' 'NOUN' 'SCONJ' 'PRON' 'VERB' 'DET' 'NOUN' 'PUNCT' 'CCONJ'
 'NOUN' 'AUX' 'DET' 'ADV' 'ADJ' 'NOUN' 'PUNCT' 'PRON' 'AUX']",['negative'],Positive
1592,681926,45,,"Kdyby nebyla jediná přednáška od 7:30. Ať už prezenčně nebo dostančně, toto je čas, ve kterém je člověk rád, že je už vzhúru, ale informace a znalosti do sebe nedostane, i když se sebevíc snaží a je přítomen.",['cs'],"['If' 'she' ""wasn't"" 'the' 'only' 'lecture' 'since' '7:30' ',' 'whether'
 ""it's"" 'present' 'or' 'sufficient' ',' 'this' 'is' 'the' 'time' 'when'
 ""you're"" 'happy' 'to' 'be' 'up' 'and' 'about' ',' 'but' 'information'
 'and']","['lecture' '7:30' ',' 'present' 'sufficient' ',' 'time' 'happy' ','
 'information']","['SCONJ' 'PRON' 'VERB' 'DET' 'ADJ' 'NOUN' 'ADP' 'NUM' 'PUNCT' 'SCONJ'
 'PRON' 'ADJ' 'CCONJ' 'ADJ' 'PUNCT' 'PRON' 'AUX' 'DET' 'NOUN' 'ADV' 'PRON'
 'ADJ' 'PART' 'AUX' 'ADV' 'CCONJ' 'ADV' 'PUNCT' 'CCONJ' 'NOUN' 'CCONJ']",['positive'],Negative
1593,681937,56,,"Když byly věci online, mohl jsem být na celé přednášce (přejezdy mezi areály mi to neumožňovaly), mohl jsem nahlédnout i na jiné cvičení. Myslím si ale, že bych raději byl ve škole a učil se to tam.",['cs'],"['When' 'things' 'were' 'online' ',' 'I' 'could' 'be' 'at' 'the' 'whole'
 'lecture' '(' 'crossings' 'between' 'the' 'premises' 'did' 'not' 'allow'
 'it' '),' 'I' 'could' 'see' 'other' 'exercises' '.']","['thing' 'online' ',' 'lecture' '(' 'crossings' 'premise' '),' 'exercise'
 '.']","['ADV' 'NOUN' 'AUX' 'ADJ' 'PUNCT' 'PRON' 'AUX' 'AUX' 'ADP' 'DET' 'ADJ'
 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'PART' 'VERB' 'PRON'
 'PUNCT' 'PRON' 'AUX' 'VERB' 'ADJ' 'NOUN' 'PUNCT']",['negative'],Positive
1594,681938,47,,Hezký úvod do světa databází pro neznalého člověka. Předmět základy naučí a rozdmýchá chuť učit se dál. Souvisí to i s odborníky ve svém oboru jako cvičícími i přednášejícím.,['cs'],"['A' 'nice' 'introduction' 'to' 'the' 'world' 'of' 'databases' 'for' 'an'
 'ignorant' 'person' '.' 'The' 'subject' 'of' 'the' 'basics' 'will'
 'teach' 'and' 'stir' 'the' 'desire' 'to' 'learn' 'further' '.' 'It'
 'also' 'relates' 'to' 'experts' 'in' 'their' 'field' 'as' 'a' 'trainer']","['nice' 'introduction' 'world' 'database' 'ignorant' 'person' '.'
 'subject' 'basic' 'teach' 'stir' 'desire' 'learn' '.' 'relate' 'expert'
 'field' 'trainer']","['DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN' 'ADP' 'DET' 'ADJ'
 'NOUN' 'PUNCT' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'VERB' 'CCONJ'
 'VERB' 'DET' 'NOUN' 'PART' 'VERB' 'ADJ' 'PUNCT' 'PRON' 'ADV' 'VERB' 'ADP'
 'NOUN' 'ADP' 'PRON' 'NOUN' 'ADP' 'DET' 'NOUN']",['positive'],Positive
1595,681940,57,,"Nedostatečná interakce s vyučujícím do jisté míry. Žádné povinné odevzdávání a práce na jiných předmětech způsobila jisté zanedbání tohoto předmětu do chvíle, než se začalo pracovat na sem. práci.",['cs'],"['Insufficient' 'interaction' 'with' 'teachers' 'to' 'a' 'certain'
 'extent' '.' 'No' 'mandatory' 'submission' 'and' 'work' 'on' 'other'
 'subjects' 'caused' 'certain' 'neglect' 'of' 'this' 'subject' 'until'
 'the' 'work' 'started' 'here' '.']","['Insufficient' 'interaction' 'teacher' 'extent' '.' 'mandatory'
 'submission' 'work' 'subject' 'cause' 'neglect' 'subject' 'work' 'start'
 '.']","['ADJ' 'NOUN' 'ADP' 'NOUN' 'ADP' 'DET' 'ADJ' 'NOUN' 'PUNCT' 'DET' 'NOUN'
 'NOUN' 'CCONJ' 'VERB' 'ADP' 'ADJ' 'NOUN' 'VERB' 'ADJ' 'NOUN' 'ADP' 'DET'
 'NOUN' 'ADP' 'DET' 'NOUN' 'VERB' 'ADV' 'PUNCT']",['negative'],Negative
1596,666772,47,,prakticke pojeti a vstricnost,['Unknown'],['practically' 'riding' 'and' 'agility'],['practically' 'ride' 'agility'],['ADV' 'VERB' 'CCONJ' 'NOUN'],['negative'],Positive
1597,682077,45,,"Zapojeni studentu do vyuky, at uz formou semestralni prace (napr. vypracovani use casu?) nebo formou prezentaci na nejaky use case.",['sk'],"['Engaged' 'in' 'the' 'course' 'of' 'the' 'course' ',' 'at' 'the' 'form'
 'of' 'semester' 'work' '(' 'e.g' '.' 'developed' 'by' 'use' 'time' '?)'
 'or' 'presentation' 'to' 'the' 'student']","['Engaged' ',' 'form' 'semester' 'work' '(' 'e.g' '.' 'develop' 'time'
 '?)' 'presentation' 'student']","['VERB' 'ADP' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT' 'ADP' 'DET' 'NOUN'
 'ADP' 'NOUN' 'NOUN' 'PUNCT' 'NOUN' 'PUNCT' 'VERB' 'ADP' 'ADJ' 'NOUN'
 'PUNCT' 'CCONJ' 'NOUN' 'ADP' 'DET' 'NOUN']",['positive'],Negative
1598,665491,56,,Online přednášky byly velmi vítané vzhledem k ušetřenému času s dojížděním do školy.,['cs'],"['Online' 'lectures' 'were' 'very' 'welcome' 'due' 'to' 'the' 'spare'
 'time' 'with' 'commuting' 'to' 'school' '.']",['Online' 'lecture' 'due' 'spare' 'time' 'commute' 'school' '.'],"['ADJ' 'NOUN' 'AUX' 'ADV' 'ADJ' 'ADP' 'ADP' 'DET' 'NOUN' 'NOUN' 'SCONJ'
 'VERB' 'ADP' 'NOUN' 'PUNCT']",['negative'],Positive
1599,665492,47,,"Přednášky byly zajímavé hlavně s ohledem na inovace IS, které krásně doplnili ostatní předměty a rozšířily znalosti. ",['cs'],"['The' 'lectures' 'were' 'interesting' 'mainly' 'with' 'regard' 'to' 'IS'
 'innovations' ',' 'which' 'beautifully' 'supplemented' 'other' 'subjects'
 'and' 'expanded' 'knowledge' '.']","['lecture' 'interest' 'regard' 'innovation' ',' 'beautifully' 'supplement'
 'subject' 'expand' 'knowledge' '.']","['DET' 'NOUN' 'AUX' 'VERB' 'ADV' 'ADP' 'NOUN' 'PART' 'VERB' 'NOUN' 'PUNCT'
 'PRON' 'ADV' 'VERB' 'ADJ' 'NOUN' 'CCONJ' 'VERB' 'NOUN' 'PUNCT']",['positive'],Positive
1600,670209,56,,Možnost získat bonusové body,['cs'],['Possibility' 'to' 'get' 'bonus' 'points'],['Possibility' 'bonus' 'point'],['NOUN' 'PART' 'VERB' 'ADJ' 'NOUN'],['negative'],Positive
1601,671006,57,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
1602,661687,57,,pouze PDF přednášky bez dodatkového komentáře,['cs'],['only' 'PDF' 'lectures' 'without' 'additional' 'comment'],['PDF' 'lecture' 'additional' 'comment'],['ADV' 'ADJ' 'NOUN' 'ADP' 'ADJ' 'NOUN'],['negative'],Negative
1603,662337,56,,cvičení - úkoly se daly zvladat z domova samy,['cs'],['Exercise' '-' 'tasks' 'could' 'be' 'handled' 'from' 'home' 'alone'],['Exercise' '-' 'task' 'handle' 'home'],['PROPN' 'PUNCT' 'NOUN' 'AUX' 'AUX' 'VERB' 'ADP' 'NOUN' 'ADV'],['negative'],Positive
1604,662342,57,,přednášky byly poskytovány formou prezentací - člověk tomu moc nerozumněl,['cs'],"['lectures' 'were' 'given' 'in' 'the' 'form' 'of' 'presentations' '-'
 'one' 'did' 'not' 'understand' 'much']",['lecture' 'form' 'presentation' '-' 'understand'],"['NOUN' 'AUX' 'VERB' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'NUM' 'AUX'
 'PART' 'VERB' 'ADV']",['positive'],Negative
1605,682081,54,,"Dobyvani znalosti z databazi, castecne i s Principy inteligentnich systemu.",['Unknown'],"['Dobyvani' 'knowledge' 'from' 'database' ',' 'also' 'with' 'Principles'
 'of' 'intelligent' 'systems' '.']","['Dobyvani' 'knowledge' 'database' ',' 'Principles' 'intelligent' 'system'
 '.']","['PROPN' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'ADV' 'ADP' 'NOUN' 'ADP' 'ADJ' 'NOUN'
 'PUNCT']",['negative'],Neutral
1606,682085,56,,"Cely predmet by se dal presunout do distancni vyuky, krome workshopu, ktery bych nechal na osobni schuzce.",['sk'],"['A' 'whole' 'pretense' 'could' 'be' 'moved' 'to' 'a' 'distance'
 'education' ',' 'except' 'for' 'a' 'workshop' 'I' 'would' 'leave' 'on'
 'a' 'personal' 'date' '.']","['pretense' 'move' 'distance' 'education' ',' 'workshop' 'leave'
 'personal' 'date' '.']","['DET' 'ADJ' 'NOUN' 'AUX' 'AUX' 'VERB' 'ADP' 'DET' 'NOUN' 'NOUN' 'PUNCT'
 'ADP' 'ADP' 'DET' 'NOUN' 'PRON' 'AUX' 'VERB' 'ADP' 'DET' 'ADJ' 'NOUN'
 'PUNCT']",['positive'],Positive
1607,682086,47,,Prakticke zamereni predmetu,['Unknown'],['Practically' 'focused' 'on' 'the' 'predmet'],['Practically' 'focus' 'predmet'],['ADV' 'VERB' 'ADP' 'DET' 'NOUN'],['positive'],Positive
